Data Source,Time,Value
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 05:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 05:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 06:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 06:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 07:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 07:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 08:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 08:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 09:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 09:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 10:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 10:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 11:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 11:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 12:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 12:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 13:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 13:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 14:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 14:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 15:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 15:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 16:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 16:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 17:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 17:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 18:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 18:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 19:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 19:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 20:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 20:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 21:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 21:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 22:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 22:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 23:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-09-30 23:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 00:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 00:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 01:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 01:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 02:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 02:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 03:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 03:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 04:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 04:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 05:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 05:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 06:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 06:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 07:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 07:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 08:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 08:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 09:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 09:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 10:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 10:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 11:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 11:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 12:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 12:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 13:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 13:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 14:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 14:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 15:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 15:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 16:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 16:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 17:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 17:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 18:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 18:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 19:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 19:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 20:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 20:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 21:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 21:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 22:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 22:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 23:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-01 23:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 00:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 00:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 01:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 01:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 02:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 02:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 03:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 03:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 04:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 04:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 05:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 05:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 06:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 06:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 07:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 07:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 08:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 08:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 09:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 09:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 10:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 10:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 11:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 11:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 12:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 12:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 13:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 13:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 14:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 14:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 15:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 15:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 16:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 16:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 17:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 17:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 18:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 18:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 19:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 19:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 20:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 20:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 21:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 21:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 22:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 22:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 23:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-02 23:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 00:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 00:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 01:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 01:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 02:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 02:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 03:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 03:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 04:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 04:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 05:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 05:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 06:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 06:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 07:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 07:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 08:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 08:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 09:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 09:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 10:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 10:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 11:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 11:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 12:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 12:02:59,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 13:02:56,8
\\SANPIAFPRDV01\MFG-AF\Astellas Gene Therapies\Sanford\Enterprise Park\CS-2 Manufacturing\INC-30001|CO2.SP,2025-10-03 13:02:59,8
